doc_name,ClasstargetResult,ARI readability feature,Articles count,Auxiliary verbs count,Char Count,Coleman-Liau readability feature,Complete URL link count,Complete URL link count per length,Complete URL link count per section,Coordination conjunctions count,Correlative conjunctions count,Flesch Kincaid Readability Feature,Flesch Reading Ease Readability Feature,Gunning Fog Index readability feature,Images count,Images per length,Images per section,Images per subsection,Indefinite pronouns count,Interrogative pronouns count,Large paragraph count,Large phrase count,Large phrase rate,Largest phrase size,Largest section size,Lasbarhetsindex readability feature,Mean section size,Mean subsection size,Paragraph count,Phrase count,Prepositions count,Pronouns count,Relative URL link count,Relative URL link count per length,Relative URL link count per section,Relative pronoums count,SMOG Grading readability feature,Same page link count,Same page link count per length,Same page link count per section,Section count,Sentences starting with articles,Sentences starting with auxiliary verbs,Sentences starting with coordination conjunctions,Sentences starting with correlative conjunctions,Sentences starting with indefinite pronouns,Sentences starting with interrogative pronouns,Sentences starting with prepositions,Sentences starting with pronouns,Sentences starting with relative pronoums,Sentences starting with subordinating conjunctions,Sentences starting with to be verbs,Short phrase rate,Shortest section size,Standard deviation of the section size,Subordinating conjunctions count,Subsection count,To be verbs count,Word Count
6614,5.0c,12.485855597218418,303,60,23483,11.75665209565441,21,0.0008942639356129967,21,179,14,12.508343863644711,43.44297767865976,13.381400343035724,9,0.00038325597240557,9,9,50,15,0,152,0.38461538461538464,303,0,33.45350085758931,0,2414.777777777778,1,182,459,126,189,0.00804837542051697,189,48,65.36184731067546,67,0.0028531277945747988,67,0,16,1,2,1,2,4,11,14,4,12,0,0.4945054945054945,0,0,92,9,88,3889
6635,1.0c,9.456019750869707,145,26,7309,8.820345864661654,13,0.0017786290874264605,13,34,9,10.30427224778364,56.54243238693749,11.669621815733365,4,0.0005472704884389109,4,4,42,2,0,59,0.373134328358209,163,0,29.17405453933341,0,1382.8,1,67,210,34,15,0.002052264331645916,15,10,39.46916505762094,3,0.0004104528663291832,3,0,13,0,3,0,0,0,7,3,0,10,0,0.5223880597014925,0,0,38,5,25,1330
6641,5.0c,12.622872676279163,255,84,18309,11.446114942528734,16,0.0008738871593205527,16,106,15,12.632533889468196,44.081042752867575,13.488212098330395,4,0.00021847178983013817,4,4,51,9,0,120,0.30656934306569344,327,0,33.72053024582599,0,2094875,1,137,374,105,119,0.0064995357474466105,119,45,58.18151864528558,58,0.0031678409525370036,58,0,18,0,0,0,3,1,8,21,1,7,0,0.5401459854014599,0,0,65,8,78,3045
6693,2.0c,9.449873663751212,106,28,6084,10.68363459669582,5,0.000821827744904668,5,27,3,12.889232264334307,31.744713313897023,14.9687074829932,0,0,0,0,28,0,0,48,0.3492063492063492,207,0,37.421768707483,0,737.5714285714286,1,63,104,38,30,0.004930966469428008,30,20,35.07802986469088,0,0,0,0,8,0,1,0,2,0,2,5,0,5,0,0.5079365079365079,0,0,28,7,14,1029
6851,4.0c,11.910337251511264,535,85,41868,10.966560158348653,16,0.0003821534346039935,16,299,10,12.041770507048296,47.02023511646027,13.03880960044555,11,0.0002627304862902455,11,11,90,37,0,277,0.3829787234042553,420,0,32.59702400111387,0,3264.5,1,329,980,173,443,0.01058087322059807,443,71,87.10112960002381,118,0.002818381580204452,118,0,27,0,1,1,4,2,28,14,3,9,1,0.5197568389057751,0,0,145,12,168,7073
6868,5.0c,15.572895089285709,403,122,39224,13.491229272959185,62,0.0015806648990414032,62,231,25,14.962846785714287,32.470903214285755,16.10662857142857,6,0.00015296757087497452,6,6,103,26,0,234,292,469,0,40.266571428571424,0,5374.857142857143,1,250,795,132,380,0.009687946155415052,380,88,82.19595949289332,94,0.002396491943707934,94,0,28,0,0,0,9,0,24,17,0,8,0,616,0,0,154,7,85,6272
7012,5.0c,11.620674445328383,298,91,29152,13.007984378390104,48,0.001646542261251372,48,168,4,12.790811769243753,33.76307613525873,13.545440402433242,4,0.000137211855104281,4,4,32,17,0,197,0.34444444444444444,356,0,33.8636010060831,0,2101,1,270,556,94,255,0.008747255762897914,255,50,70.88961628997471,86,0.002950054884742042,86,0,18,0,2,0,2,1,8,9,1,12,0,0.5703703703703704,0,0,84,13,87,4609
7045,4.0c,13.016844243727832,849,153,62989,11.961499136773451,68,0.0010795535728460523,68,372,41,12.739723489965758,43.235428523617315,13.753298913110024,17,0.00026988839321151313,17,17,113,23,0,389,0.3723404255319149,787,0,34.38324728277506,0,3207.9473684210525,1,470,1361,252,468,0.0074298687072345965,468,115,105.1077861869505,72,0.001143056724189938,72,0,65,0,1,1,6,2,43,42,2,21,0,0.5170212765957447,0,0,193,19,262,10426
7053,4.0c,10.958531131750943,411,76,24009,10.546354775828458,40,0.001666041900953809,40,146,9,11.48551198257081,48.54892156862749,12.1406260749914,14,0.0005831146653338332,14,14,25,11,0,169,0.4019607843137255,289,0,30.3515651874785,0,2770875,1,204,543,97,218,0.00907992836019826,218,34,67.06246951218786,53,0.002207505518763797,53,0,32,0,1,1,3,0,13,9,0,7,0,0.4705882352941176,0,0,88,8,101,4104
7085,3.0c,15.551673682284031,231,61,18138,15.591145680819912,57,0.00314257360238174,57,120,13,14.239260157393854,30.98976139275257,15.9167093704246,0,0,0,0,43,8,0,101,0.359375,277,0,39.791773426061496,0,2290,1,128,333,51,100,0.005513287021722351,100,35,55.26853738148792,5,0.00027566435108611754,5,0,9,0,1,0,5,0,13,6,0,5,0,0.5546875,0,0,59,7,44,2732
7235,5.0c,13.462820019416128,481,102,29871,11.353301435406696,8,0.0002678182852934284,8,183,17,13.24480479855766,43.2635611261355,14.73262603148187,5,0.00016738642830839277,5,5,50,25,0,185,0.3333333333333333,351,0,36.83156507870467,0,2469,1,207,818,220,235,0.00786716213049446,235,95,73.8237248385031,69,0.00230993271065582,69,0,37,0,4,2,1,1,22,23,1,5,0,0.48792270531400966,0,0,102,11,134,5016
7341,2.0c,12.703671353486314,211,29,17499,11.682578659370725,26,0.0014857991885250583,26,109,1,12.964231097579791,41.273135934912546,13.568266768151569,2,0.00011429224527115836,2,2,39,12,0,119,0.3157894736842105,228,0,33.92066692037892,0,1769.111111111111,1,133,345,83,199,0.011372078404480256,199,25,57.0740233383831,9,0.0005143151037202125,9,0,16,0,0,0,5,0,10,10,0,8,0,0.5864661654135338,0,0,67,9,72,2924
7388,4.0c,14.684833782569626,649,88,41501,13.094700509134473,62,0.0014939399050625283,62,269,17,12.750883048817013,46.12455458221024,13.768811021263852,11,0.000265053854123997,11,11,134,30,0,228,0.3535714285714286,475,0,34.42202755315963,0,2641,1,280,863,198,285,0.006867304402303559,285,79,84.71903083125741,30,0.0007228741476109009,30,0,31,2,3,1,11,3,18,17,3,15,0,0.5642857142857143,0,0,120,15,125,6678
7738,4.0c,14.315878195853614,531,151,49725,15.014585281153998,52,0.0010457516339869282,52,354,28,14.845274374360583,23.538219005438435,16.537533330023347,5,0.00010055304172951233,5,5,96,49,0,277,0.3821989528795812,444,0,41.34383332505837,0,3930.1666666666665,1,382,906,303,136,0.002735042735042735,136,159,89.52745229116596,72,0.0014479638009049771,72,0,18,0,4,0,3,2,17,35,2,19,0,0.5287958115183246,0,0,152,12,133,7487
7803,1.0c,13.17919662782048,79,22,5161,11.379380733944956,2,0.0003875217981011432,2,29,4,12.424516488966033,47.96139598313914,14.427027027027028,1,0.0001937608990505716,1,1,11,5,0,32,0.4594594594594595,141,0,36.067567567567565,0,1199.5,1,37,129,30,20,0.003875217981011432,20,11,32.5296461204668,0,0,0,0,7,0,0,0,1,0,3,3,0,2,0,0.4594594594594595,0,0,28,4,28,872
7940,5.0c,13.954446840841127,425,73,33115,12.589301014656147,39,0.001177714026876038,39,235,12,14.35143486430404,33.38328091760212,14.80243909612274,8,0.0002415823644873924,8,8,70,17,0,202,0.3608695652173914,369,0,37.00609774030685,0,3344.1111111111113,1,230,558,121,223,0.006734108410086064,223,64,75.9520390393579,167,0.0050430318586743164,167,0,18,0,0,0,3,0,9,12,0,7,0,0.5304347826086957,0,0,123,9,112,5322
7989,3.0c,12.251741258703303,369,117,28793,12.57501080847384,40,0.0013892265481193346,40,154,6,14.012918233669255,29.071507008775257,15.403305674493993,1,3.473066370298336e-05,1,1,60,13,0,173,0.4225941422594142,361,0,38.50826418623498,0,2783.4,1,239,593,173,131,0.00454971694509082,131,66,71.01470429252781,46,0.0015976105303372348,46,0,35,0,3,0,6,3,9,7,3,6,0,0.497907949790795,0,0,87,10,71,4626
8092,3.0c,14.286323344741833,500,156,41189,10.133825868564251,41,0.0009954113962465708,41,425,17,14.674098638367024,39.91623598355207,15.45611044082765,6,0.0001456699604263274,6,6,107,17,0,219,0.3058823529411765,497,0,38.64027610206912,0,4019.4,1,255,738,187,263,0.006385199932020685,263,60,87.65813605318746,134,0.0032532957828546455,134,0,22,0,3,0,8,2,13,22,2,14,0,0.6470588235294118,0,0,137,10,130,7167
8099,2.0c,11.519643199307724,297,39,19617,9.968790369935403,31,0.0015802620176377632,31,139,6,11.285602728930376,54.06133328955096,11.79345736625769,4,0.0002039047764693888,4,4,42,15,0,141,375,267,0,29.48364341564422,0,3827.6,1,152,469,159,198,0.010093286435234746,198,34,61.360945845659494,7,0.0003568333588214304,7,0,10,0,1,2,0,1,33,9,1,9,0,0.4868421052631579,0,0,56,5,55,3406
8209,5.0c,14.684478113351696,935,151,55797,11.545495129001177,39,0.0006989623098016023,39,374,27,14.337221629838158,39.53701238461184,15.179594480832304,9,0.00016129899456960052,9,9,140,160,0,322,0.3778409090909091,596,0,37.94898620208076,0,4418.333333333333,1,352,1157,208,683,0.012240801476781906,683,217,99.64884893261792,85,0.001523379393157338,85,0,47,0,5,1,12,5,27,22,4,10,0,0.5482954545454546,0,0,179,12,212,9341
8367,4.0c,14.363354371694484,701,158,47841,11.451187226048836,54,0.0011287389477644698,54,312,19,15.49825691086096,30.274054507739464,16.299963898106995,15,0.0003135385966012416,15,15,63,52,0,241,0.28013029315960913,687,0,40.74990974526749,0,2602.777777777778,1,307,843,120,133,0.0027800422231976755,133,117,92.35882720806042,14,0.0002926360234944922,14,0,28,0,13,0,2,10,16,5,9,25,0,0.6188925081433225,0,0,162,18,110,7985
8418,5.0c,13.8353676367038,481,65,38127,13.39990637017221,24,0.0006294751750727831,24,238,12,14.20427781163649,31.40714631578254,14.259578509964948,18,0.0004721063813045873,18,18,61,11,0,243,0.3727598566308244,330,0,35.64894627491237,0,3625.5,1,279,711,87,295,0.007737299026936292,295,38,80.33692520394123,268,0.007029139454979411,268,0,10,0,2,0,2,0,13,5,1,4,0,0.4659498207885305,0,0,116,10,90,5981
8593,3.0c,12.1647640421185,218,53,15434,12.092526732673267,23,0.0014902164053388622,23,91,9,12.007416784535597,44.66826677667768,13.465377966368068,1,6.47920176234288e-05,1,1,32,13,0,94,0.42857142857142855,235,0,33.66344491592017,0,1608875,1,126,322,81,71,0.0046002332512634445,71,52,53.24937810560445,5,0.000323960088117144,5,0,20,0,0,0,5,0,4,11,0,3,0,0.4603174603174603,0,0,59,8,77,2525
8651,4.0c,17.882463448275857,312,100,25869,14.919645,67,0.0025899725540221886,67,116,16,16.261120689655176,27.61250000000001,18.23448275862069,4,0.00015462522710580232,4,4,59,10,0,135,0.3724137931034483,376,0,45.58620689655172,0,3310.285714285714,1,145,575,106,206,0.007963199195948819,206,72,66.24555320336759,20,0.0007731261355290116,20,0,11,0,2,0,9,1,12,9,1,10,0,0.4896551724137931,0,0,76,7,74,4000
8687,5.0c,11.550724677536472,826,97,55018,12.361599640530216,70,0.0012723108800756116,70,327,17,11.931340534930936,41.812972670046946,12.383569631941562,32,0.0005816278308917081,32,32,101,14,0,390,0.34826883910386963,503,0,30.958924079853904,0,3808.571428571429,1,491,1052,115,673,0.012232360318441238,673,48,97.35041070392856,105,0.0019084663201134177,105,0,69,0,3,1,14,1,36,13,1,14,0,0.5356415478615071,0,0,126,14,108,8902
8695,2.0c,12.079231764074876,635,127,41448,12.135989644970412,46,0.0011098243582320015,46,205,14,11.752854770061248,46.00603636804044,12.829509671614936,4,9.650646593321752e-05,4,4,62,42,0,260,0.3976608187134502,397,0,32.073774179037336,0,5039875,1,342,790,307,255,0.006152287203242617,255,123,85.21921916437786,76,0.001833622852731133,76,0,28,0,3,0,1,0,19,26,0,11,0,0.5087719298245614,0,0,136,8,158,6760
8696,5.0c,12.179381236401824,368,111,27044,11.818642808912896,30,0.0011093033574914952,30,193,17,12.372303905019134,42.99577148510767,13.467480681221398,15,0.0005546516787457476,15,15,64,23,0,177,0.4027777777777778,321,0,33.66870170305349,0,2768,1,216,584,107,225,0.008319775181186215,225,65,69.65583245298194,90,0.003327910072474486,90,0,18,1,2,0,7,1,19,7,1,4,1,0.4861111111111111,0,0,118,9,106,4443
8752,4.0c,13.199355915527596,535,96,26469,11.498147651006713,38,0.001435641694057199,38,110,17,12.108366070487367,49.935173934432015,13.54022746172857,13,0.0004911405795458839,13,13,64,10,0,163,0.34554973821989526,340,0,33.85056865432142,0,2827.1111111111113,1,191,634,193,250,0.009445011145113152,250,80,69.85805860178712,0,0,0,0,27,1,0,2,6,0,21,21,1,5,1,0.5602094240837696,0,0,86,9,97,4470
8827,3.0c,14.17834049471049,495,135,30435,11.913379866299646,23,0.0007557088877936586,23,187,11,13.266025090396404,44.140671292788454,14.265231577836818,9,0.0002957121734844751,9,9,58,8,0,183,0.3804878048780488,430,0,35.663078944592044,0,2885.4,1,205,684,79,253,0.008312797765730245,253,32,74.31619731870173,41,0.0013471332347626088,41,0,34,0,0,0,6,0,7,20,0,15,0,0.5170731707317073,0,0,88,10,150,5086
9317,3.0c,15.728248401646226,1027,198,66159,13.94626775431862,111,0.001677776266267628,111,388,19,15.308051891479838,29.18657162757566,16.878379911336175,26,0.00039299263894557055,26,26,140,25,0,394,0.30969267139479906,621,0,42.195949778340434,0,4253.866666666667,1,423,1324,227,631,0.009537629045179038,631,103,105.07840124139877,205,0.0030985958070708446,205,0,40,0,0,0,9,0,36,37,0,21,0,0.5815602836879432,0,0,195,15,189,10420
9508,5.0c,16.250764566857555,742,124,58202,15.612178468624066,65,0.001116800109961857,65,324,23,16.275469730024543,19.08333276520318,16.939457019058874,8,0.0001374523212260747,8,8,116,16,0,302,0.3763157894736842,486,0,42.34864254764719,0,6157.555555555556,1,380,975,192,425,0.007302154565135219,425,78,96.1933474020544,332,0.0057042713308821,332,0,39,2,1,0,3,1,24,9,1,12,2,0.5421052631578948,0,0,166,9,178,8685
9531,5.0c,17.677088172974308,322,73,26703,17.044112965340172,42,0.0015728569823615325,42,184,5,16.412610931531002,19.18406479576848,18.936248202050823,13,0.0004868366850166648,13,13,41,13,0,157,0.3192771084337349,266,0,47.340620505127056,0,2808.8888888888887,1,166,493,77,356,0.013331835374302513,356,40,65.4099351065197,31,0.001160918248885893,31,0,19,0,9,0,1,2,17,10,2,10,0,0.5481927710843374,0,0,80,9,60,3895
9553,2.0c,16.965792465888867,104,35,10380,15.88688303341902,55,0.0052986512524084775,55,61,4,14.873763496143962,31.06214020170063,15.719343484279216,0,0,0,0,25,4,0,48,0.26153846153846155,207,0,39.29835871069804,0,1951.6,1,65,197,101,44,0.004238921001926782,44,28,42.44616584663204,6,0.0005780346820809249,6,0,2,0,1,1,1,1,3,9,0,2,0,0.6461538461538462,0,0,37,5,33,1556
9616,4.0c,9.032944920001787,201,82,14931,10.391377672209025,13,0.0008706717567477061,13,100,9,12.281225145281528,35.308480482230095,13.607290219453535,0,0,0,0,35,10,0,109,0.44654088050314467,265,0,34.018225548633836,0,1344.9,1,159,263,80,106,0.007099323555019758,106,44,53.25932749251625,34,0.002277141517647847,34,0,15,0,3,2,2,0,13,8,0,10,0,0.5031446540880503,0,0,58,10,58,2526
9691,2.0c,11.587741466144372,531,58,30978,10.594967356836412,53,0.0017108916004906708,53,204,14,11.94018107815706,47.65154481253501,12.88276694646521,7,0.0002259668151591452,7,7,65,17,0,201,376,387,0,32.206917366163026,0,2185.9285714285716,1,250,711,106,292,0.00942604428949577,292,59,76.21885003194191,15,0.000484214603912454,15,0,30,1,0,0,6,0,15,16,0,8,0,516,0,0,86,14,115,5361
9763,5.0c,12.191309429725038,429,163,38808,11.739689803439806,78,0.002009894867037724,78,149,29,12.86003861562779,39.80069637240024,14.06949717522966,10,0.00025767882910740053,10,10,83,13,0,247,0.31528662420382164,534,0,35.17374293807415,0,4559625,1,314,687,226,378,0.00974025974025974,378,90,83.69696400732806,104,0.0026798598227169654,104,0,33,0,4,0,14,1,13,28,1,8,0,0.6050955414012739,0,0,110,8,151,6512
9837,2.0c,13.040098953267789,339,91,28762,13.02258759521219,42,0.001460260065364022,42,159,8,13.67957711826052,33.20012236752149,15.436334222461891,0,0,0,0,51,15,0,190,0.28761061946902655,371,0,38.59083555615473,0,2495,1,226,570,104,191,0.006640706487726862,191,61,70.7864293203293,56,0.0019470134204853627,56,0,25,0,1,0,4,4,16,23,3,11,0,0.5973451327433629,0,0,92,10,70,4595
9891,3.0c,13.384423006427332,720,131,45217,12.949000138484973,68,0.001503859168012031,68,256,23,14.433280134737736,29.41080438793716,15.1979668776526,4,8.84623040007077e-05,4,4,83,40,0,258,0.3588235294117647,437,0,37.994917194131496,0,4132.7,1,340,975,219,258,0.0057058186080456465,258,143,87.97646733066749,126,0.0027865625760222926,126,0,28,0,7,1,5,0,16,22,3,13,0,0.5705882352941176,0,0,156,10,84,7221
9954,5.0c,15.554716206295126,840,191,49631,13.38896351470774,58,0.0011686244484294091,58,242,15,14.587207564025968,35.4100416674373,15.23121091478992,8,0.0001611895790937116,8,8,158,49,0,297,0.31210191082802546,529,0,38.0780272869748,0,2980.25,1,314,1059,233,216,0.004352118635530213,216,140,92,88,0.0017730853700308276,88,0,44,1,0,1,6,2,38,19,1,27,0,0.5477707006369427,0,0,216,16,230,7921
9974,5.0c,17.422614077781347,441,92,24639,15.329475366178428,52,0.002110475262794756,52,106,15,15.724515358831905,28.450239680426108,18.59297488406263,4,0.000162344250984212,4,4,58,16,0,137,0.3655172413793103,321,0,46.482437210156576,0,2591.8888888888887,1,145,493,117,161,0.006534356102114534,161,55,64.27805479941412,77,0.0031251268314460815,77,0,16,0,2,0,5,1,15,15,3,13,0,0.503448275862069,0,0,98,9,84,3755
10166,2.0c,17.555671733239564,157,22,23134,14.941949033884065,36,0.0015561511195642775,36,150,2,17.00759253215649,20.948747512859455,18.5583878486471,1,4.32264199878966e-05,1,1,33,8,0,103,0.2706766917293233,574,0,46.39596962161775,0,2363.8888888888887,1,133,321,70,150,0.00648396299818449,150,26,62.75784467331465,4,0.0001729056799515864,4,0,8,1,0,0,1,1,13,6,1,7,0,0.6090225563909775,0,0,51,9,56,3571
10223,4.0c,17.0792413475937,209,35,19686,16.016524119055767,71,0.0036066239967489583,71,119,7,16.203486116330073,21.565315432157604,16.891167282659293,0,0,0,0,27,9,0,109,0.28688524590163933,297,0,42.22791820664823,0,1553.5833333333333,1,122,337,55,144,0.00731484303565986,144,30,57.06477596365309,10,0.0005079752108097125,10,0,17,0,3,0,1,2,8,8,2,8,0,0.6557377049180327,0,0,50,12,47,2923
10245,5.0c,12.903866064491062,356,83,28391,11.446151094276091,41,0.0014441196153710683,41,175,17,12.706069023569023,44.65789627039629,13.835431235431235,8,0.0002817794371455743,8,8,48,21,0,185,0.3701923076923077,318,0,34.58857808857809,0,2167,1,208,660,226,205,0.007220598076855341,205,69,71.93475175845634,18,0.0006340037335775422,18,0,27,0,3,2,4,0,15,26,0,10,0,0.5,0,0,98,12,173,4752
10296,4.0c,12.60687961523513,332,153,28824,13.785698924731186,39,0.0013530391340549543,39,126,18,13.341771386621756,31.339986397201727,14.75172949863972,1,3.4693311129614214e-05,1,1,67,22,0,173,0.3654618473895582,331,0,36.8793237465993,0,3770.142857142858,1,249,499,188,100,0.003469331112961421,100,92,69.81317235396027,0,0,0,0,14,0,4,1,4,2,20,16,1,17,0,0.5341365461847389,0,0,112,7,81,4464
10332,4.0c,18.54503424336241,267,66,33526,17.55085861713106,52,0.001551035017598282,52,224,14,18.10604043531288,8.834542405478942,20.190355568064547,6,0.0001789655789536479,6,6,50,38,0,180,0.3686868686868687,447,0,50.47588892016137,0,2434.5384615384614,1,198,605,105,286,0.00853069259679055,286,84,72.60603422117941,46,0.001372069438644634,46,0,16,0,6,0,4,2,15,11,2,5,0,0.5353535353535354,0,0,90,13,69,4845
10531,2.0c,13.032662841077176,239,61,20964,13.681784633998788,46,0.0021942377408891434,46,127,14,12.236214100129736,41.37173835275851,13.161172015148496,6,0.00028620492272467084,6,6,31,9,0,138,0.3583815028901734,313,0,32.902930037871236,0,1275.7142857142858,1,173,397,51,118,0.005628696813585194,118,34,60.4978260458602,17,0.0008109139477199007,17,0,19,0,1,0,2,1,7,10,1,8,0,0.5491329479768786,0,0,63,14,48,3306
10568,5.0c,15.204516880115705,561,103,31420,13.20409926834092,97,0.003087205601527689,97,153,14,14.044691487629263,38.52144459533864,15.56330343883648,5,0.00015913430935709738,5,5,80,32,0,186,0.3627450980392157,466,0,38.9082585970912,0,2954.8,1,204,670,98,200,0.006365372374283896,200,76,74.11258679024411,50,0.001591343093570974,50,0,49,0,2,1,6,1,16,14,1,10,0,0.5147058823529411,0,0,107,10,115,5057
10802,4.0c,12.031175751428371,983,132,74686,11.7979523107178,80,0.0010711512197734516,80,474,43,12.551447420430756,41.182382177402786,13.47442404919252,18,0.00024100902444902655,18,18,221,47,0,418,0.3787375415282392,619,0,33.686060122981296,0,5638.153846153846,1,602,1410,281,644,0.008622767319176284,644,110,113.4717158371318,22,0.00029456658543769914,22,0,69,0,3,1,12,4,37,15,6,14,1,0.5465116279069767,0,0,259,13,180,12204
10827,3.0c,12.569028247054227,468,43,22280,12.35963700873362,8,0.0003590664272890485,8,207,6,13.05267833182894,37.93941859188604,15.87329901685736,2,8.976660682226212e-05,2,2,44,18,0,159,0.39106145251396646,292,0,39.6832475421434,0,1536.7142857142858,1,179,388,88,96,0.004308797127468581,96,32,63.530983801686226,0,0,0,0,24,0,0,0,1,0,14,27,0,2,0,0.4636871508379888,0,0,49,14,35,3664
10885,4.0c,12.860585416534144,379,90,32202,11.491418202121718,31,0.0009626731258928017,31,262,17,12.197969783281147,47.98853974513921,12.649221729840011,12,0.0003726476616359232,12,12,70,16,0,198,0.3670886075949367,435,0,31.623054324600027,0,3107.9,1,237,687,124,335,0.010403080554002858,335,54,76.3007503372237,44,0.0013663747593317184,44,0,28,0,3,0,8,2,22,16,3,13,0,0.540084388185654,0,0,123,10,137,5373
