doc+AF8-name,Sentences starting with a Correlativeconjunctions,Images per subsection,Relativepronouns Count,Large Phrase Count,Images count,Tobeverbs Count,Lasbarhetsindex Readability Feature,Phrase count,Relative URL link Count per length,Mean subsection size,Prepositions Count,Standard deviation of the section size,Largest Phrase Count,Relative URL link Count,Short phrase rate,Sentences starting with a Subordinatingconjunctions,Flesch Reading Ease Readability Feature,Relative URL link Count per section,Sentences starting with a Pronouns,Sentences starting with a Prepositions,Same page link count per section,Sentences starting with a Relativepronouns,Same page link Count,Complete URL link Count per length,Largest phrase size,Coleman+AC0-Liau Readability Feature,Mean section size,Articles Count,Sentences starting with a Tobeverbs,Preposition Count,Sentences starting with a Coordinatingconjunctions,Complete URL link Count per section,Images per section,Section Count,Pronouns Count,Subsection Count,Smog Grading Readability Feature,Auxiliaryverbs Count,ARI Readability Feature,Coordinatingconjunctions Count,Sentences starting with an Auxiliaryverbs,Complete URL link Count,Preposition Count en,Large Paragraph Count,Correlativeconjunctions Count,Flesch Kincaid Readability Feature,Sentences starting with an Indefinitepronouns,Largest Phrase Count en,Largest section size,Images per length,Paragraph Count,Interrogativepronouns Count,Gunning Fog Index Readability Feature,Sentences starting with an Interrogativepronouns,Shortest section size,Subordinatingconjunctions Count,Same page link count per length,Indefinitepronouns Count,Large phrase rate,Sentences starting with an Articles
10372772,0,1,16,45,0.0001635858007524947,38,32.63851510859301,48,0.004089645018812367,854.0,132,0,45,25,0.3958333333333333,1,45.518616324362625,25,2,1,82,0,82,0.000490757402257484,128,10.224881964117092,0,110,0,0,0,3,1,0,39,6,35.54228019054596,14,11.569012039660052,33,0,3,0,0,1,12.39133439565628,0,45,0,0.0001635858007524947,1,2,13.055406043437205,0,0,18,0.013414035661704564,21,0.4166666666666667,2
10373332,2,6,49,128,0.0002786032689450223,83,35.4276343451546,146,0.00951894502228826,2252.4444444444443,454,0,128,205,0.5958904109589042,5,45.90097048452239,205,13,7,48,1,48,0.00023216939078751856,685,9.58813515604849,0,348,0,2,3,5,6,0,108,9,65.2655603042324,42,13.12225152903848,132,0,5,2,0,13,13.454014949420714,3,128,0,0.0002786032689450223,1,10,14.171053738061842,0,0,67,0.002228826151560178,61,0.3150684931506849,18
10385086,0,1,18,46,0.00012961762799740766,25,35.96302003081664,59,0.005184705119896306,1347.0,177,0,46,40,0.4576271186440678,2,38.003856982770714,40,2,3,19,0,19,0.0010369410239792613,166,13.548487603305784,0,123,0,0,0,8,1,0,28,5,37.785054261852174,16,13.5403281972265,46,0,8,0,0,0,13.053429051687914,0,46,0,0.00012961762799740766,1,9,14.385208012326656,0,0,16,0.002462734931950745,10,0.4067796610169492,8
1039507,0,0,15,112,0.0,26,92.31011577149364,132,0.04136545464329919,4590.416666666667,285,0,112,2306,0.7424242424242424,3,5.019564433478848,2306,1,4,1,0,1,0.00016144366512996214,1503,8.75168754349339,0,408,0,26,0,9,0,0,46,12,110.21940122944169,14,42.0978866957677,119,0,9,26,0,3,34.195009173151135,0,112,0,0.0,1,16,36.92404630859746,1,0,19,1.7938185014440237e+AC0-05,49,0.25,8
10398052,0,9,100,175,0.0003062578691258039,199,39.475672282096895,190,0.007962704597270902,2829.5,682,0,175,234,0.5368421052631579,6,39.9789620173695,234,18,5,91,0,91,0.0001701432606254466,359,10.98558648111332,0,374,0,2,2,5,9,0,221,10,73.92249290598858,141,14.205728785183638,257,0,5,2,0,13,14.25986606675735,7,175,0,0.0003062578691258039,1,32,15.790268912838759,0,0,140,0.0030966073433831287,100,0.35789473684210527,11
10412631,0,2,23,58,0.00023339946318123468,58,37.5586120057147,61,0.006768584432255806,1408.0,187,0,58,58,0.47540983606557374,4,38.47342240356443,58,9,11,19,0,19,0.00011669973159061734,144,13.474608567208271,0,117,0,0,0,1,2,0,49,5,39.796738985948195,20,14.237149429740661,46,0,1,0,0,4,13.407341695522678,1,58,0,0.00023339946318123468,1,9,15.02344480228588,0,0,29,0.0022172949002217295,7,0.39344262295081966,9
10418681,0,0,0,8,0.0,2,97.9150931440882,13,0.025553319919517103,1173.75,43,0,8,127,0.6923076923076923,0,+AC0-4.536710809783287,127,1,0,0,0,0,0.0,377,4.77154859967051,0,29,0,0,0,0,0,0,14,4,37.84250278036869,2,42.032768977315925,10,0,0,0,0,0,37.09144975288304,1,8,0,0.0,1,0,39.16603725763528,0,0,5,0.0,4,0.3076923076923077,0
10418694,0,6,48,139,0.00031657257426264974,103,32.85157982006325,145,0.009708225610721257,2530.1428571428573,519,0,139,184,0.4896551724137931,0,52.19607836153162,184,9,2,155,0,155,0.0,274,9.351475215197386,0,306,0,1,0,0,6,0,89,7,61.0430874437258,43,11.399930604599746,107,0,0,1,0,2,11.751115833000686,0,139,0,0.00031657257426264974,1,16,13.1406319280253,0,0,96,0.00817812483511845,18,0.3448275862068966,11
10429978,0,1,3,6,0.0008130081300813008,3,37.72579553148273,7,0.00975609756097561,232.5,20,0,6,12,0.5714285714285714,0,39.11582938388628,12,1,0,0,0,0,0.0024390243902439024,46,11.26113744075829,0,10,0,0,0,3,1,0,5,2,17.52583904633395,0,16.152281651997285,5,0,3,0,0,0,15.291780636425191,1,6,0,0.0008130081300813008,1,0,15.090318212593093,0,0,0,0.0,3,0.42857142857142855,1
10431357,0,0,1,2,0.0,1,39.76190476190476,3,0.020202020202020204,70.0,11,0,2,12,0.3333333333333333,0,38.36714285714288,12,0,0,0,0,0,0.0,46,10.356857142857141,0,9,0,1,0,0,0,0,0,2,13.246950765959598,1,17.745999999999995,5,0,0,1,0,0,16.602857142857143,0,2,0,0.0,1,1,15.904761904761905,0,0,4,0.0,0,0.3333333333333333,0
10431906,3,9.0,85,244,0.0003005610472882714,70,25.26903078389271,425,0.006712530056104729,4731.833333333333,643,0,244,201,0.571764705882353,9,50.26979535887753,201.0,6,25,70.0,2,70,0.0012690355329949238,308,9.36703494046457,30002.0,330,0,4,2,38.0,9.0,1,189,6,74.57513534740957,69,6.769709614081819,196,4,38,4,0,6,9.242279023090791,4,244,30002,0.0003005610472882714,1,25,10.107612313557084,2,30002,74,0.0023376970344643334,24,0.3176470588235294,27
10438542,0,4,21,65,0.0003993211540381352,34,35.13643871552799,74,0.004991514425476689,3606.5,240,0,65,50,0.527027027027027,2,47.79188618366723,50,8,7,0,1,0,0.0,185,11.767195925704012,0,233,0,26,0,0,4,0,32,2,43.85339643163099,12,13.028872443444037,45,0,0,26,0,4,12.196374670056517,1,65,0,0.0003993211540381352,1,8,14.054575486211196,1,0,18,0.0,17,0.36486486486486486,17
10444102,0,17,80,205,0.00044291595018498256,129,37.825287445883234,257,0.01031733625136783,3351.3636363636365,868,0,205,396,0.5097276264591439,5,39.443271915770225,396,10,2,140,2,140,0.0003126465530717524,472,11.64714486858573,0,609,0,3,2,12,17,0,156,11,82.94998436522674,49,13.99325855398041,213,0,12,3,0,8,13.936580501891957,1,205,0,0.00044291595018498256,1,28,15.130114978353294,2,0,127,0.0036475431191704444,48,0.40077821011673154,22
1044456,0,5,27,122,0.0002716062795371829,74,37.155512020612846,151,0.0069531207561518826,2064.0,402,0,122,128,0.44370860927152317,4,41.37556365920662,128,5,11,0,0,0,0.0007604975827041121,316,11.015299035369775,0,392,0,0,1,14,5,0,85,8,58.767373974394744,27,11.54659202316816,121,0,14,0,0,3,12.604894061029366,1,122,0,0.0002716062795371829,1,11,14.862204808245139,0,0,70,0.0,33,0.423841059602649,34
104690,0,2,11,74,0.00022943673282092462,33,23.322815279958135,130,0.00986577951129976,747.5,144,0,74,86,0.6692307692307692,2,52.11126023976027,86,6,4,3,0,3,0.002179648961798784,293,7.472739641311069,0,94,0,0,2,19,2,0,23,10,43.2119385257662,9,5.3810860568003385,52,0,19,0,0,0,9.080913419913418,0,74,0,0.00022943673282092462,1,5,9.329126111983255,0,0,11,0.00034415509923138696,12,0.23846153846153847,11
10469491,0,3,36,66,0.00032175032175032174,41,32.45032051282051,78,0.0074002574002574005,1596.4,214,0,66,69,0.48717948717948717,3,50.2314871794872,69,8,9,21,1,21,0.00010725010725010725,190,10.508399999999998,0,142,0,2,1,1,3,0,77,5,43.0,31,11.102935256410255,57,0,1,2,0,2,11349,0,66,0,0.00032175032175032174,1,9,12.980128205128205,1,0,29,0.0022522522522522522,8,0.3974358974358974,5
10473000,0,1,1,8,0.0007651109410864575,2,30.725338491295936,11,0.005355776587605203,115.0,37,0,8,7,0.45454545454545453,0,53.390909090909105,7,1,1,0,0,0,0.0022953328232593728,59,9.242893617021274,0,21,0,0,0,3,1,0,11,1,18.329709716755893,1,10.466839458413922,5,0,3,0,0,0,11.119690522243715,0,8,0,0.0007651109410864575,1,2,12.290135396518375,0,0,3,0.0,1,0.45454545454545453,1
1048715,0,0,0,4,0.0,0,27.39611650485437,5,0.012089810017271158,0,12,0,4,7,0.8,0,47.93765048543693,7,1,0,0,0,0,0.0,39,9.264563106796118,0,12,0,0,0,0,0,0,2,0,13.14889156509222,0,10.14359223300971,2,0,0,0,0,1,11.690601941747577,0,4,0,0.0,1,0,10.958446601941748,0,0,2,0.0,2,0.2,0
10491191,0,0,0,2,0.0,0,25.80952380952381,3,0.012461059190031152,97.0,7,0,2,4,0.3333333333333333,0,27.752619047619078,4,0,0,0,0,0,0.0,21,9.239999999999998,0,3,0,0,0,0,0,0,0,1,10.483314773547882,0,9.27654761904762,0,0,0,0,0,0,14.025714285714287,0,2,0,0.0,1,0,10.323809523809524,0,0,0,0.0,0,0.6666666666666666,1
1049215,0,9,14,130,0.000474934036939314,38,31.012319772558044,187,0.007598944591029024,1868.111111111111,416,0,130,144,0.5614973262032086,2,41.63312834224601,144,18,11,86,0,86,0.000316622691292876,274,11.309132911392407,0,216,1,0,1,6,9,0,80,9,59.213877290220786,53,10.185704190076493,116,1,6,0,0,6,11.650374331550804,3,130,0,0.000474934036939314,1,2,12.404927909023218,0,0,32,0.004538258575197889,30,0.33689839572192515,9
1049222,0,5,8,46,0.0007462686567164179,18,28.449074074074076,64,0.010149253731343283,653.4444444444445,122,0,46,68,0.5,2,45.96520833333335,68,4,4,6,0,6,0.0011940298507462687,191,12.911324074074074,0,86,0,0,0,8,5,0,17,9,35.863353450309965,13,11.461527777777775,33,0,8,0,0,1,11.040324074074078,2,46,0,0.0007462686567164179,1,2,11.379629629629632,0,0,12,0.0008955223880597015,17,0.390625,9
1049803,0,0,11,10,0.0,9,28.642857142857146,20,0.007531865585168019,75.0,32,0,10,13,0.5,1,45.179285714285726,13,1,1,0,0,0,0.0,66,11.898357142857144,0,23,0,0,0,0,0,0,14,1,19.73320053068151,1,9.500071428571424,10,0,0,0,0,0,10.435714285714287,0,10,0,0.0,1,4,11.457142857142859,0,0,5,0.0,0,0.45,0
1050605,0,0,36,152,0.0,63,35.37894164552374,178,0.015798879051254974,2360.3,556,0,152,389,0.5786516853932584,9,39.700730017269706,389,23,28,1,1,1,0.0007716676143286492,389,10.45631166982922,0,295,1,4,1,19,0,0,145,10,67.9307323229917,31,12.49244283414707,147,0,19,4,0,6,13.605984585207771,1,152,0,0.0,1,18,14.151576658209496,1,0,93,4.061408496466574e+AC0-05,33,0.33707865168539325,16
10506838,2,19,40,187,0.000595966249490292,77,41.54354238464484,192,0.007810294532793827,2457.75,793,0,187,249,0.5104166666666666,5,35.85898033637281,249,12,12,150,0,150,3.136664471001537e+AC0-05,404,12.369343289297337,0,642,0,0,0,1,19,0,169,12,75.27032586061861,26,15.656714711372771,172,0,1,0,0,8,15.015734162598125,5,187,0,0.000595966249490292,1,28,16.617416953857937,0,0,96,0.004704996706502306,45,0.3229166666666667,30
1051653,0,2,38,76,0.0001541782300339192,40,32.311513720179356,109,0.004316990440949738,1044.9166666666667,297,0,76,56,0.5871559633027523,6,49.30663535619618,56,12,10,3,3,3,0.000770891150169596,341,10.764864986498647,0,223,0,0,4,10,2,0,73,12,50.138094997570704,41,11.252206005004169,82,0,10,0,0,4,11.446323834218287,3,76,0,0.0001541782300339192,1,14,12.924605488071743,1,0,40,0.00023126734505087883,40,0.3577981651376147,9
10520817,0,18,15,80,0.001308139534883721,23,31.88764969074878,102,0.017078488372093022,1824.2857142857142,232,0,80,235,0.6568627450980392,2,48.01446341623901,235,9,4,25,0,25,0.0012354651162790698,253,10.743045302013421,0,131,0,0,0,17,18,0,32,7,51.82622246293481,8,12.57950437557573,50,0,17,0,0,0,12.368666600868533,1,80,0,0.001308139534883721,1,5,12.755059876299512,0,0,26,0.001816860465116279,13,0.28431372549019607,10
1052626,0,2,18,99,0.00013353809174066904,41,36.048024881462396,107,0.008813514054884156,2213.8333333333335,368,0,99,132,0.4953271028037383,5,37.90604267353757,132,2,10,65,0,65,0.0002670761834813381,247,12.048523654159869,0,238,0,0,0,4,2,0,39,6,52.51767361255979,9,13.418906404842126,69,0,4,0,0,3,13.66514079675565,0,99,0,0.00013353809174066904,1,5,14.419209952584959,0,0,57,0.004339987981571743,13,0.411214953271028,11
10531,0,6,34,138,0.00028620492272467084,48,32.902930037871236,173,0.005628696813585194,1275.7142857142858,397,0,138,118,0.5491329479768786,8,41.37173835275851,118,10,7,17,1,17,0.0021942377408891434,313,13.681784633998788,0,239,0,0,1,46,6,0,51,14,60.4978260458602,61,13.032662841077176,127,0,46,0,0,14,12.236214100129736,2,138,0,0.00028620492272467084,1,9,13.161172015148495,1,0,63,0.0008109139477199007,31,0.3583815028901734,19
10533235,0,4,33,164,0.00018115942028985507,115,29.029653211238887,221,0.005027173913043478,2636125,526,0,164,111,0.40271493212669685,10,54.06776760324078,111,12,41,54,2,54,0.0004076086956521739,245,10.161549407114624,0,360,0,2,0,9,4,0,127,8,64.60357132504575,42,9.379300913919838,143,0,9,2,0,6,9.98394946911571,2,164,0,0.00018115942028985507,1,9,11.611861284495555,2,0,75,0.0024456521739130437,34,0.43891402714932126,22
105391,0,11,120,547,0.00013719816403911394,216,30.232914404959615,758,0.004789463181001796,12873.5,1519,0,547,384,0.5092348284960422,18,43.06370191451015,384,21,50,125,3,125,0.000985332269008182,570,11.233740452242305,0,1089,2,3,8,79,11,0,306,6,117.99130401904311,155,10.35433136114274,451,1,79,3,0,54,11.586528215907482,11,547,0,0.00013719816403911394,1,34,12.093165761983848,1,0,254,0.001559070045899022,166,0.3891820580474934,74
10547174,0,0,7,6,0.0,1,36.25,8,0.010878661087866108,227.25,12,0,6,13,0.75,0,33.14839285714288,13,1,0,6,0,6,0.002510460251046025,93,10.298761904761907,0,11,0,2,0,3,0,0,5,4,17.491376746189438,1,13.550428571428569,6,0,3,2,0,0,15.15702380952381,0,6,0,0.0,1,4,14.5,0,0,1,0.00502092050209205,1,0.25,0
1055633,1,2,61,137,0.0001140966398539563,60,27.476549064653756,200,0.005647783672770837,1801.3333333333333,330,0,137,99,0.48,3,50.82497024122088,99,12,6,84,1,84,0.0013121113583204975,309,9.441122415490643,0,180,0,3,2,23,2,0,167,9,58.19963767997033,54,8.008494420741712,104,0,23,3,0,11,9.955063193304891,2,137,0,0.0001140966398539563,1,29,10.990619625861504,2,0,66,0.004792058873866164,46,415,10
1055714,0,1,24,73,0.00010624734381640459,46,28.62546461579527,85,0.009137271568210795,807.8181818181819,160,0,73,86,0.6,1,54.34799232591507,86,7,4,10,0,10,0.0019124521886952825,196,8.105082246171296,0,120,0,0,0,18,1,0,82,11,44.98809355043403,13,9.275988121851121,32,0,18,0,0,2,10.831560241566851,1,73,0,0.00010624734381640459,1,5,11.450185846318108,0,0,44,0.0010624734381640458,20,0.36470588235294116,9
10560845,0,4,12,46,0.0005413452429286778,34,36.046521158399614,52,0.010691568547841385,973.4285714285714,185,0,46,79,0.5384615384615384,3,42.817946770080766,79,3,3,21,0,21,0.0005413452429286778,158,10.705169692186267,0,135,0,0,0,4,4,0,45,7,38.59494346111537,18,13.004152449760184,42,0,4,0,0,5,13.34012430939227,0,46,0,0.0005413452429286778,1,5,14.418608463359845,0,0,23,0.0028420625253755584,15,0.3269230769230769,9
10568,1,5,76,186,0.00015913430935709738,115,38.9082585970912,204,0.006365372374283896,2954.8,670,0,186,200,0.5147058823529411,10,38.521444595338636,200,14,16,50,1,50,0.003087205601527689,466,13.204099268340919,0,561,0,9,2,97,5,0,98,10,74.11258679024411,103,15.204516880115705,153,0,97,9,0,14,14.044691487629265,6,186,0,0.00015913430935709738,1,32,15.56330343883648,1,0,107,0.001591343093570974,80,0.3627450980392157,49
10575816,0,3,13,48,0.000391644908616188,24,40.562948305713576,52,0.005483028720626632,1035.0,181,0,48,42,0.4230769230769231,5,35.38716052436311,42,4,3,14,0,14,0.0,182,12.554188102893889,0,113,0,0,0,0,3,0,27,7,38.270384177096794,23,14.284633316843923,35,0,0,0,0,1,14.266688102893891,0,48,0,0.000391644908616188,1,2,16.22517932228543,0,0,28,0.0018276762402088772,9,0.4423076923076923,8
1058327,0,0,16,49,0.0,47,38.31730769230769,52,0.007336409892320436,1534.8,184,0,49,62,0.4807692307692308,1,40.31230769230771,62,5,9,15,0,15,0.0010649627263045794,189,11.06732638888889,0,170,0,0,0,9,0,0,26,5,40.94733192202055,20,14.841174679487182,52,0,9,0,0,9,14.516111111111112,0,49,0,0.0,1,3,15.326923076923078,0,0,29,0.001774937877174299,23,0.40384615384615385,11
10584331,0,3,42,124,0.00014688601645123384,82,42.95386841733729,144,0.004651390520955739,3078.8333333333335,432,0,124,95,0.4722222222222222,8,27.512490646618687,95,4,16,57,0,57,0.0002448100274187231,272,14.29094345616264,0,288,0,2,2,5,3,0,93,6,59.10704055642215,52,14.740774742340811,148,0,5,2,0,8,14.852796484540452,2,124,0,0.00014688601645123384,1,11,17.181547366934918,0,0,63,0.002790834312573443,44,0.4375,18
10594099,0,3,30,59,0.00032583903551645487,44,36.698307971624835,66,0.006082328662973824,1214.2857142857142,255,0,59,56,0.5909090909090909,1,43.88041135568159,56,9,5,32,0,32,0.000760291082871728,259,9.76990117356393,0,145,0,0,0,7,3,0,95,7,43.23679907746142,27,12.3296172347315,54,0,7,0,0,2,13.232902184288843,0,59,0,0.00032583903551645487,1,20,14.679323188649935,0,0,40,0.0034756163788421854,24,0.3484848484848485,8
10606344,0,0,6,24,0.0,9,36.16839390843186,31,0.011262880421758926,542.8333333333334,65,0,24,47,0.5806451612903226,3,30.72890672894468,47,3,1,16,1,16,0.0023963575365444525,135,12.627315233785819,0,35,0,0,0,10,0,0,22,6,28.748786379167466,7,13.192960151802652,26,0,10,0,0,0,14.286412689145141,0,24,0,0.0,1,6,14.467357563372744,1,0,15,0.003834172058471124,3,0.3548387096774194,1
106128,1,8,100,279,0.00017135023989033586,197,34.42043560386787,337,0.00638279643591501,9114.4,1150,0,279,298,0.5103857566765578,17,44.66573514694852,298,22,40,11,1,11,0.0014778958190541467,537,13.127080438268305,0,752,0,8,5,69,8,0,273,5,89.51011501552867,134,13.963265637316084,318,0,69,8,0,21,12.54636967171906,13,279,0,0.00017135023989033586,1,55,13.76817424154715,2,0,184,0.0002356065798492118,119,0.3768545994065282,53
10614288,0,12,67,278,0.0002912126580435363,117,38.18964242589763,303,0.008542237969277064,3675.2727272727275,873,0,278,352,0.504950495049505,8,36.67637774523135,352,38,27,28,1,28,0.0003154803795471643,390,13.149765080327374,0,640,0,11,2,13,12,0,197,11,84.22807396460905,94,13.786608118071584,228,0,13,11,0,8,13.553369457891531,8,278,0,0.0002912126580435363,1,31,15.275856970359053,1,0,125,0.0006794962021015847,90,0.3432343234323432,34
1061544,0,6,36,149,0.0002362762857367882,130,37.254681767980884,171,0.007442703000708829,1809.2307692307693,624,0,149,189,0.5146198830409356,3,43.69370627222699,189,3,12,96,0,96,0.0002362762857367882,428,10.725992235670248,0,501,0,0,0,6,6,0,74,13,69.17401302626281,75,13.594986465173363,178,0,6,0,0,7,13.526720271791604,1,149,0,0.0002362762857367882,1,8,14.901872707192354,0,0,78,0.0037804205717886113,42,0.3742690058479532,22
106155,0,1,37,83,7.196315486470927e+AC0-05,43,28.583796684465234,124,0.007196315486470927,2653.0,296,0,83,100,0.5161290322580645,1,48.69435698998282,100,11,5,28,0,28,0.002230857800805987,285,13.26664842681259,0,218,0,4,0,31,1,0,91,5,49.82947789587238,38,12.08742045805569,60,0,31,4,0,3,10.861009480311257,4,83,0,7.196315486470927e+AC0-05,1,10,11.433518673786095,0,0,39,0.0020149683362118594,30,0.4435483870967742,9
10620320,0,0,0,3,0.0,2,54.3421052631579,4,0.0047169811320754715,327.0,4,0,3,4,0.75,0,33.9488157894737,4,0,0,0,0,0,0.0,168,6.655631578947368,0,3,0,0,0,0,0,0,0,2,16.78404875209022,0,20.847736842105263,2,0,0,0,0,0,20.324473684210528,0,3,0,0.0,1,0,21.73684210526316,0,0,0,0.0,1,0.25,1
10634933,0,2,28,128,7.876806742546571e+AC0-05,45,45.39796318057188,138,0.009964160529321413,1352.888888888889,535,0,128,253,0.5434782608695652,4,29.436472777124976,253,9,12,20,0,20,0.002678114292465834,458,14.057665165165162,0,417,0,1,0,68,2,0,63,18,66.21392251711643,52,17.83526537406972,167,0,68,1,0,7,16.347137572354963,1,128,0,7.876806742546571e+AC0-05,1,8,18.15918527222875,0,0,56,0.0007876806742546571,37,0.3695652173913043,25
1063933,3,9,66,220,0.00024996528259963894,106,37.20744494873647,253,0.009415358977919733,5552.166666666667,968,0,220,339,0.4980237154150198,15,42.43325129615636,339,17,44,8,5,8,0.0003055131231773365,430,12.056623420387531,0,779,0,7,1,11,9,0,205,6,80.03895118704564,80,13.672753645387616,219,0,11,7,0,16,13.168485669855585,7,220,0,0.00024996528259963894,1,27,14.88297797949459,5,0,119,0.00022219136231079018,70,0.38735177865612647,37
10654272,0,0,0,2,0.0,0,27.424242424242422,3,0.006042296072507553,35.5,3,0,2,2,0.3333333333333333,0,40.56121212121215,2,1,0,1,0,1,0.0,24,11.082727272727272,0,2,0,0,0,0,0,0,1,2,10.416198487095663,0,10.611575757575757,1,0,0,0,0,0,12.156363636363636,0,2,0,0.0,1,0,10.969696969696969,0,0,0,0.0030211480362537764,0,0.3333333333333333,0
10677863,0,0,16,47,0.0,18,24.621125544001863,62,0.00841992117520602,687.7142857142857,112,0,47,47,0.532258064516129,3,52.581632753064696,47,3,1,47,0,47,0.00017914725904693657,144,9.279412976313079,0,75,0,1,0,1,0,0,36,7,34.16087290176577,30,8.049481412577656,43,0,1,1,0,2,9.815946480183385,0,47,0,0.0,1,3,9.848450217600746,0,0,19,0.00841992117520602,16,0.3709677419354839,5
10716056,0,4,13,93,0.00028885037550548814,56,32.26780824227076,109,0.006932409012131715,2621.6,315,0,93,96,0.46788990825688076,6,50.41114523434018,96,8,8,40,0,40,7.221259387637204e+AC0-05,238,9.661584320130665,0,258,0,0,1,1,4,0,90,5,52.48737212663449,25,11.300314901045546,79,0,1,0,0,5,11.80963508790332,2,93,0,0.00028885037550548814,1,0,12.907123296908305,0,0,40,0.0028885037550548816,31,0.3944954128440367,15
10716775,0,0,0,1,0.0,0,16.424242424242426,3,0.008695652173913044,11.0,1,0,1,1,0.3333333333333333,0,45.57348484848487,1,0,0,2,0,2,0.0,8,4.713636363636365,0,1,0,0,0,0,0,0,0,1,7.69041575982343,0,1.9430303030303016,0,0,0,0,0,0,8.724545454545456,0,1,0,0.0,1,0,6.56969696969697,0,0,0,0.017391304347826087,0,0.3333333333333333,0
10718497,0,0,3,12,0.0,7,21.86554192229039,24,0.0,0,44,0,12,0,0.5416666666666666,2,37.60190439672803,0,1,2,0,0,0,0.0,85,10.07588957055215,0,14,0,0,0,0,0,0,10,0,21.05547008526779,6,7.881421267893661,10,0,0,0,0,1,11.38909509202454,0,12,0,0.0,1,6,8.746216768916156,0,0,4,0.0,3,0.2916666666666667,0
10721311,0,0,3,48,0.0,12,23.820997375328083,120,0.007622677465459742,970.5,97,0,48,48,0.6416666666666667,0,38.367317585301834,48,8,3,15,0,15,0.0026996982690169922,193,10.223848425196849,0,44,0,0,0,17,0,0,26,6,34.874754901018456,5,6.497772309711284,41,0,17,0,0,0,10.011212598425196,0,48,0,0.0,1,1,9.528398950131233,0,0,8,0.0023820867079561697,3,275,1
107387,0,0,5,34,0.0,29,19.748000799680128,61,0.006997084548104956,478.6666666666667,84,0,34,24,0.5737704918032787,0,61.28178528588566,24,1,2,0,0,0,0.001749271137026239,92,5.654222560975608,0,52,0,0,2,6,0,0,8,6,28.612496949731394,11,3.378619302279084,28,0,6,0,0,1,7.3833666533386655,0,34,0,0.0,1,2,7.899200319872051,0,0,2,0.0,8,0.21311475409836064,7
10739738,0,5,36,73,0.00037108505269407746,37,40.790617201098925,82,0.008312305180347335,2073.8333333333335,333,0,73,112,0.5609756097560976,2,40.26859404819331,112,8,5,54,0,54,0.00014843402107763098,327,10.576607910576097,0,158,0,2,1,2,5,0,148,6,51.228622207149975,47,14.763851162888244,72,0,2,2,0,6,14.68953589329531,0,73,0,0.00037108505269407746,1,17,16.31624688043957,0,0,58,0.004007718569096037,12,0.4146341463414634,5
