fold,iD,predictedResult,targetResult
0,9704143,2.175960063934326,1.0c
4,9709480,0.29896000027656555,0.0c
2,9711954,3.7290000915527344,3.0c
4,9713168,0.17664599418640137,0.0c
3,9718376,2.522749900817871,2.0c
4,9723138,3.612809896469116,3.0c
2,9727968,1.5667200088500977,5.0c
2,9746812,0.5608369708061218,0.0c
1,9764759,0.33101600408554077,0.0c
2,9765585,0.04712750017642975,0.0c
4,9771158,0.26018598675727844,1.0c
2,9775015,0.2596200108528137,0.0c
2,9778360,1.3368200063705444,1.0c
4,9781981,4.056960105895996,3.0c
4,9800920,0.17869600653648376,0.0c
3,9801343,1.4007899761199951,1.0c
3,9808184,0.19910000264644623,1.0c
0,9808516,0.14693300426006317,1.0c
4,9809458,1.4334399700164795,2.0c
3,9809495,1.9236400127410889,2.0c
1,9813741,2.834630012512207,4.0c
0,9843567,-0.02573079988360405,0.0c
2,9864241,3.4501399993896484,3.0c
0,9870045,0.10681100189685822,0.0c
4,9872937,2.498960018157959,3.0c
0,9915833,-0.07566379755735397,0.0c
0,9916781,4.11624002456665,4.0c
1,9924893,-0.036329299211502075,0.0c
4,9934530,2.950469970703125,4.0c
3,9937932,0.19938300549983978,0.0c
1,9944838,4.08296012878418,5.0c
3,9950643,3.1854000091552734,3.0c
1,9975678,-0.10002999752759933,0.0c
0,9984560,4.250730037689209,4.0c
3,9988008,4.123799800872803,3.0c
3,9994428,0.4578010141849518,0.0c
1,10000287,-0.03393080085515976,0.0c
2,10005801,3.1809499263763428,3.0c
1,10029193,0.04502899944782257,0.0c
0,10035748,1.3229299783706665,2.0c
0,10035910,3.4146199226379395,4.0c
2,10038847,-0.11738499999046326,0.0c
3,10042521,-0.03940489888191223,0.0c
4,10078028,2.8976099491119385,3.0c
2,10106868,4.5377302169799805,2.0c
4,10118647,2.808039903640747,3.0c
1,10135209,1.6993199586868286,2.0c
3,10157158,1.6127599477767944,1.0c
4,10158373,1.0894399881362915,0.0c
0,10168678,1.4015599489212036,1.0c
2,10172934,2.930759906768799,2.0c
4,10193852,1.1050000190734863,4.0c
1,10208996,2.4282000064849854,3.0c
1,10218387,-0.09418710321187973,0.0c
4,10239051,0.04663880169391632,0.0c
4,10239171,0.6215410232543945,1.0c
1,10242718,1.039989948272705,1.0c
2,10254613,0.18531100451946259,1.0c
3,10308286,-0.15763400495052338,0.0c
0,10310645,2.8446099758148193,3.0c
0,10314724,1.2115299701690674,1.0c
3,10347869,0.04270229861140251,0.0c
2,10372772,2.3250699043273926,3.0c
1,10373332,4.7230401039123535,5.0c
4,10385086,2.48757004737854,2.0c
4,10398052,4.089809894561768,3.0c
3,10412631,2.3536999225616455,4.0c
2,10418681,0.037747498601675034,0.0c
3,10418694,4.515649795532227,3.0c
0,10429978,0.20437300205230713,0.0c
1,10431357,0.22240899503231049,0.0c
4,10431906,3.656059980392456,5.0c
4,10438542,1.8285800218582153,4.0c
2,10444102,4.8256402015686035,5.0c
3,10469491,2.7038400173187256,3.0c
2,10473000,0.37133699655532837,1.0c
0,10491191,0.08201559633016586,0.0c
1,10506838,4.964000225067139,5.0c
0,10520817,4.209770202636719,2.0c
0,10533235,3.646209955215454,4.0c
0,10547174,0.6307719945907593,1.0c
4,10560845,2.634660005569458,3.0c
0,10575816,2.8264000415802,3.0c
3,10584331,3.7761499881744385,3.0c
1,10594099,3.0754899978637695,3.0c
2,10606344,1.5280300378799438,2.0c
4,10614288,3.447119951248169,4.0c
4,10620320,0.7703009843826294,0.0c
4,10634933,3.7178900241851807,2.0c
1,10654272,0.18105199933052063,0.0c
3,10677863,2.4972000122070312,3.0c
0,10716056,2.949270009994507,4.0c
4,10716775,0.041860099881887436,0.0c
1,10718497,0.48430201411247253,0.0c
4,10721311,2.2048699855804443,0.0c
4,10739738,3.2944300174713135,3.0c
0,10746640,2.568730115890503,1.0c
0,10747069,2.621350049972534,4.0c
0,10771083,3.541569948196411,4.0c
0,10780921,0.23548899590969086,1.0c
2,10801573,-0.1647000014781952,0.0c
1,10808948,1.9690500497817993,1.0c
4,10820637,-0.09172619879245758,0.0c
4,10850914,1.4706499576568604,2.0c
3,10870232,0.5984190106391907,1.0c
3,10885244,1.0288399457931519,1.0c
4,10889137,-0.06338109821081161,0.0c
0,10892843,0.17092600464820862,0.0c
4,10907834,1.7425800561904907,1.0c
3,10951315,4.188620090484619,3.0c
0,10955636,0.08310519903898239,0.0c
1,10991941,2.0885798931121826,3.0c
2,10996592,3.4918599128723145,5.0c
1,11011092,0.3507780134677887,1.0c
2,11041485,0.27140599489212036,0.0c
0,11056991,3.391779899597168,4.0c
2,11063920,0.6009230017662048,1.0c
1,11089390,0.998757004737854,1.0c
2,11093871,0.4217120110988617,0.0c
4,11097286,2.6323699951171875,1.0c
1,11105683,3.853060007095337,5.0c
4,11124904,2.9018800258636475,3.0c
2,11128046,3.9855399131774902,3.0c
4,11168160,0.22433899343013763,0.0c
0,11171415,2.7355899810791016,3.0c
0,11210094,0.47745901346206665,0.0c
0,11221991,3.6686699390411377,3.0c
0,11223118,2.705199956893921,2.0c
1,11238271,0.19477300345897675,0.0c
2,11255346,1.1919499635696411,0.0c
2,11263076,1.2437599897384644,2.0c
1,11271028,2.7314000129699707,3.0c
3,11271059,0.18236899375915527,0.0c
4,11307679,0.20445699989795685,0.0c
0,11334785,1.9281799793243408,2.0c
1,11350188,2.907449960708618,3.0c
1,11354514,0.35927098989486694,0.0c
4,11372853,-0.07643619924783707,0.0c
0,11393717,3.7210099697113037,4.0c
3,11419376,0.7001180052757263,1.0c
0,11438431,2.4484400749206543,3.0c
3,11450120,-0.05348910018801689,0.0c
3,11486672,0.9306210279464722,1.0c
1,11498719,0.21041099727153778,0.0c
0,11500693,3.1222798824310303,2.0c
4,11502994,2.2964000701904297,1.0c
3,11534083,0.45681899785995483,0.0c
2,11542936,0.27773499488830566,1.0c
4,11545641,1.1483099460601807,0.0c
3,11580398,4.32358980178833,4.0c
4,11585507,0.22042399644851685,1.0c
1,11585526,3.398629903793335,3.0c
1,11585723,0.2887359857559204,1.0c
4,11587731,0.125559002161026,1.0c
3,11596020,2.442850112915039,3.0c
3,11609085,2.6487600803375244,2.0c
2,11620362,1.9469900131225586,3.0c
2,11643112,1.786870002746582,2.0c
0,11671499,0.8646339774131775,1.0c
0,11687950,2.2582099437713623,1.0c
4,11700539,0.9303510189056396,1.0c
4,11710817,2.469980001449585,1.0c
0,11715434,2.11899995803833,3.0c
2,11748203,0.6023679971694946,0.0c
3,11784654,1.4103699922561646,2.0c
4,11789098,1.7561800479888916,1.0c
1,11789724,4.346340179443359,5.0c
2,11798963,0.47040799260139465,0.0c
3,11801249,0.9273949861526489,2.0c
4,11811872,1.2440799474716187,2.0c
3,11823150,-0.033100999891757965,0.0c
1,11828740,2.159169912338257,2.0c
0,11830457,-0.1152309998869896,0.0c
2,11835224,1.7250900268554688,1.0c
3,11887218,4.007929801940918,4.0c
3,11891766,0.0959559977054596,0.0c
1,11916304,0.5329930186271667,0.0c
3,11927826,4.31279993057251,3.0c
3,11932504,3.5468900203704834,4.0c
3,11934449,0.08539170026779175,0.0c
2,11952577,2.8977599143981934,2.0c
3,11953914,0.29323700070381165,1.0c
2,11957499,0.2043139934539795,0.0c
2,11975905,0.4273959994316101,1.0c
1,11983302,0.6005759835243225,0.0c
4,11989799,-0.1032940000295639,0.0c
1,12010815,4.675049781799316,3.0c
2,12014603,3.3017399311065674,4.0c
1,12023458,1.7907700538635254,2.0c
3,12034777,1.1985700130462646,1.0c
3,12073990,0.7170799970626831,1.0c
4,12090030,0.8897979855537415,1.0c
1,12101464,0.7175750136375427,1.0c
1,12120735,1.445870041847229,2.0c
1,12123161,4.576910018920898,4.0c
3,12125835,0.23977799713611603,1.0c
4,12131247,2.560800075531006,3.0c
0,12150893,-0.09023310244083405,0.0c
2,12164267,4.453390121459961,5.0c
4,12182075,-0.07281850278377533,0.0c
2,12184753,3.1612799167633057,3.0c
3,12189403,0.8377339839935303,1.0c
2,12192841,0.32739201188087463,0.0c
2,12200336,0.7426829934120178,2.0c
3,12215220,1.1039199829101562,0.0c
1,12234888,4.490320205688477,5.0c
3,12265434,-0.10649699717760086,0.0c
2,12267523,1.3281500339508057,1.0c
4,12297110,0.19369299709796906,1.0c
3,12298953,4.080259799957275,3.0c
1,12305127,4.293680191040039,3.0c
0,12346414,-0.09745710343122482,0.0c
1,12348658,-0.03453170135617256,0.0c
3,12349135,2.218909978866577,3.0c
4,12354467,-0.06624790281057358,0.0c
0,12368555,4.593389987945557,3.0c
0,12370973,-0.022206300869584084,0.0c
0,12372494,-0.043070100247859955,0.0c
4,12384036,-0.06437540054321289,0.0c
4,12392180,3.10086989402771,4.0c
0,12403091,-0.04265410080552101,0.0c
1,12415950,1.1482599973678589,1.0c
4,12424727,-0.049832601100206375,0.0c
4,12425449,-0.06028129905462265,0.0c
1,12432365,3.2535998821258545,3.0c
3,12477310,0.17140300571918488,0.0c
4,12480352,1.4824899435043335,2.0c
1,12502252,1.7806400060653687,1.0c
3,12526648,-0.04312409833073616,0.0c
2,12538509,-0.012006400153040886,0.0c
2,12545520,3.3063700199127197,3.0c
2,12548138,0.16122999787330627,0.0c
3,12551029,1.7634400129318237,2.0c
3,12551441,1.8817600011825562,3.0c
4,12591857,0.9074609875679016,1.0c
4,12601835,3.586289882659912,4.0c
4,12622776,3.6195600032806396,3.0c
0,12624655,-0.07043469697237015,0.0c
3,12628313,0.9938960075378418,1.0c
4,12632699,0.8721280097961426,0.0c
0,12639622,3.0579099655151367,3.0c
4,12646556,2.028589963912964,2.0c
1,12649059,-0.008844469673931599,0.0c
4,12649673,-0.10227599740028381,0.0c
1,12651620,-0.037320300936698914,0.0c
2,12655436,1.0803200006484985,0.0c
3,12662488,-0.026826700195670128,0.0c
1,12665353,-0.07388930022716522,0.0c
0,12665591,0.9654979705810547,1.0c
3,12670114,4.882800102233887,5.0c
4,12687058,0.222338005900383,0.0c
0,12724861,0.20360900461673737,0.0c
3,12754021,1.2175400257110596,2.0c
3,12772218,0.30069801211357117,1.0c
0,12811367,3.563800096511841,3.0c
1,12821413,3.5836899280548096,3.0c
0,12823596,2.4061899185180664,2.0c
0,12829833,1.245710015296936,1.0c
1,12832972,1.576490044593811,1.0c
2,12833892,3.8382999897003174,4.0c
0,12838986,-0.1321299970149994,0.0c
1,12850367,1.6587300300598145,2.0c
2,12852210,1.2556300163269043,0.0c
1,12857968,3.0809600353240967,4.0c
0,12876087,-0.06053730100393295,0.0c
3,12884746,0.16197800636291504,0.0c
4,12890652,3.1424500942230225,3.0c
2,12911300,-0.0871414989233017,0.0c
0,12913332,-0.05170229822397232,0.0c
3,12917877,0.14408999681472778,0.0c
3,12921994,2.9113199710845947,2.0c
3,12924806,-0.0913529023528099,0.0c
0,12929797,3.0745201110839844,3.0c
4,12934902,-0.1414240002632141,0.0c
0,12943367,4.3780598640441895,2.0c
1,12964279,0.07676979899406433,0.0c
2,12987078,3.488990068435669,5.0c
1,12987244,0.1463019996881485,0.0c
3,12990206,3.9594500064849854,4.0c
0,12996956,-0.08483509719371796,0.0c
4,13002738,2.281670093536377,2.0c
3,13009248,0.35517600178718567,0.0c
1,13022223,0.20017899572849274,0.0c
3,13103146,2.326900005340576,3.0c
3,13105009,4.2082200050354,3.0c
4,13108891,0.5738300085067749,0.0c
1,13110047,3.287339925765991,4.0c
2,13143043,0.16512000560760498,0.0c
0,13144830,4.888019757345319E-4,0.0c
1,13150750,0.13363200426101685,0.0c
4,13152041,2.2954299449920654,5.0c
2,13160311,3.606600046157837,3.0c
4,13222133,3.0349199771881104,3.0c
1,13254894,2.103100061416626,2.0c
2,13263593,3.588129997253418,4.0c
0,13342128,0.47930800914764404,0.0c
0,13349609,2.735490083694458,3.0c
4,13377503,1.0211000442504883,1.0c
1,13395099,2.06961989402771,1.0c
1,13396066,1.0647599697113037,2.0c
4,13403355,-0.007891790010035038,0.0c
4,13409094,0.025428099557757378,0.0c
3,13410295,3.418370008468628,3.0c
3,13410538,3.058880090713501,2.0c
4,13411107,3.7530601024627686,4.0c
1,13435350,2.628340005874634,4.0c
2,13442029,0.10830099880695343,0.0c
4,13456246,0.38411200046539307,0.0c
0,13478656,-0.13730299472808838,0.0c
0,13484090,3.394089937210083,4.0c
1,13494939,2.855520009994507,3.0c
0,13522828,-0.014887100085616112,0.0c
4,13528643,0.00738506019115448,0.0c
2,13530776,3.337049961090088,4.0c
2,13535638,3.335050106048584,3.0c
2,13556483,-0.13210199773311615,0.0c
4,13567383,1.130020022392273,2.0c
2,13583174,-0.10843200236558914,0.0c
1,13604945,0.9430239796638489,1.0c
2,13623554,4.069419860839844,5.0c
4,13634749,1.5650700330734253,2.0c
3,13639844,4.277009963989258,5.0c
4,13647176,0.08978819847106934,0.0c
4,13648938,2.5579299926757812,3.0c
3,13705638,0.041289400309324265,0.0c
1,13728077,-0.052184201776981354,0.0c
2,13799933,4.008470058441162,5.0c
3,13816250,4.292669773101807,5.0c
4,13852542,1.4822200536727905,1.0c
1,13856058,1.3910900354385376,1.0c
2,13859595,0.5987480282783508,0.0c
1,13887253,0.15727099776268005,0.0c
4,13916539,2.0860800743103027,2.0c
4,13922160,3.8458099365234375,4.0c
0,13930090,1.1117000579833984,1.0c
3,14005308,4.367839813232422,5.0c
1,14013932,3.0798799991607666,3.0c
4,14019702,3.465100049972534,5.0c
2,14065666,2.4426701068878174,3.0c
0,14099454,3.5889699459075928,3.0c
0,14099918,0.10368900001049042,0.0c
3,14129054,1.6779999732971191,3.0c
3,14134854,0.2711719870567322,0.0c
1,14141266,3.5879199504852295,3.0c
3,14160777,1.504480004310608,3.0c
1,14195043,0.84169602394104,1.0c
3,14200992,-0.053894199430942535,0.0c
1,14216187,0.22213000059127808,0.0c
4,14247212,1.6795899868011475,1.0c
4,14368851,1.0763299465179443,1.0c
3,14397498,0.5219770073890686,1.0c
2,14409086,0.07061769813299179,0.0c
3,14419318,2.249619960784912,3.0c
4,14436597,1.8413900136947632,1.0c
2,14447707,0.4155769944190979,1.0c
1,14460597,2.327850103378296,3.0c
4,14474590,0.3949500024318695,0.0c
1,14501355,3.6076900959014893,3.0c
3,14524470,-0.03280650079250336,0.0c
0,14531118,3.322360038757324,3.0c
3,14552623,0.37224701046943665,1.0c
1,14574654,0.9376029968261719,0.0c
0,14594770,-0.03780030086636543,0.0c
3,14603010,0.297232985496521,0.0c
4,14640471,4.48484992980957,5.0c
2,14658116,1.7524700164794922,1.0c
0,14705570,0.4758340120315552,1.0c
2,14758934,1.3748300075531006,1.0c
1,14770545,0.7969279885292053,0.0c
2,14783046,0.6728760004043579,0.0c
3,14820010,0.2928520143032074,0.0c
4,14997536,0.08263850212097168,0.0c
1,15040458,2.4484798908233643,2.0c
